"","X.1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X1","X2"
"3764",6034,"MSTRG.37569|UNC5D",402.204583437196,-1.11547882043233,0.345542495601182,-3.22819576356766,0.00124573690841203,0.00912865763024344,"MSTRG.37569","UNC5D"
"3768",6038,"MSTRG.34628|YAP1P1",1.14483811490029,-2.32514566176753,0.720475797745587,-3.22723631944758,0.00124992182871997,0.00915325458467198,"MSTRG.34628","YAP1P1"
"3776",6053,"MSTRG.16481|RNASEH1P1",2.40849847032757,-1.81226008789344,0.562194464987338,-3.22354665646567,0.00126613670736945,0.00924833486432096,"MSTRG.16481","RNASEH1P1"
"3801",6091,"MSTRG.19299|TGFBR3L",98.8524403752569,-1.06572361667862,0.331391324485829,-3.2159068084602,0.00130033050589934,0.00943951535913328,"MSTRG.19299","TGFBR3L"
"3805",6099,"MSTRG.34807|MAS1",225.081153298423,-1.44602537884959,0.449832258786637,-3.21458799497852,0.00130631869550764,0.00947054272245834,"MSTRG.34807","MAS1"
"3820",6130,"MSTRG.6128|PTPN5",1234.72849909115,-1.05875510263042,0.329927837837297,-3.20905052926313,0.00133174085682174,0.00960600674824327,"MSTRG.6128","PTPN5"
"3830",6154,"MSTRG.21232|RPL6P4",3.8662844846245,-1.95249306538025,0.609409375234363,-3.20391044957157,0.00135574638543977,0.00974101133439672,"MSTRG.21232","RPL6P4"
"3832",6156,"MSTRG.41275|PABPC1L2A",133.977271192466,-1.05662610801324,0.329825292484107,-3.20359333286776,0.00135724039793886,0.00974857654691153,"MSTRG.41275","PABPC1L2A"
"3835",6160,"MSTRG.1857|OLFM3",228.839302321608,-2.39076958181204,0.746519318356862,-3.20255554414088,0.00136214029226084,0.00977741558923575,"MSTRG.1857","OLFM3"
"3836",6161,"ENSG00000117971|CHRNB4",9.72566649950699,-2.01687227892334,0.629813841736395,-3.20233082423662,0.00136320344869305,0.00978185260525115,"ENSG00000117971","CHRNB4"
"3846",6178,"MSTRG.15820|CPNE7",268.979789679959,-1.33108067186645,0.416165869268594,-3.19843785893784,0.00138174308513442,0.00988921759214889,"MSTRG.15820","CPNE7"
"3856",6195,"MSTRG.41420|TNMD",2.69401206853148,-4.10604437205087,1.28507688148841,-3.19517410296506,0.00139746510783845,0.00997428591904976,"MSTRG.41420","TNMD"
"3860",6199,"MSTRG.34927|LINC00242",12.0005657129724,-1.01599415929068,0.318045223435218,-3.19449589060602,0.00140075279375445,0.00999129820712187,"MSTRG.34927","LINC00242"
"3870",6217,"MSTRG.39165|CA9",3.28310237967971,-2.78520040858213,0.873073727359468,-3.19010906101334,0.00142219112554945,0.010114833810384,"MSTRG.39165","CA9"
"3872",6219,"MSTRG.33336|DHFRP2",7.96246198972813,-1.17120083156618,0.36718009140663,-3.18971768616166,0.00142411838850975,0.0101252824527759,"MSTRG.33336","DHFRP2"
"3877",6228,"MSTRG.23630|UNC80",658.994977262882,-1.79667544894286,0.563664966300349,-3.18748823567207,0.00143514295986878,0.0101889156942049,"MSTRG.23630","UNC80"
"3880",6231,"MSTRG.29784|WDFY3",174.878825898189,-1.26536664039533,0.397154685991476,-3.18608009681772,0.00144214664804537,0.0102337078402474,"MSTRG.29784","WDFY3"
"3886",6244,"MSTRG.7329|C11orf97",19.3467428763354,-1.33862446237806,0.420554639556608,-3.18299772840308,0.00145758757794508,0.0103217376033849,"MSTRG.7329","C11orf97"
"3895",6262,"MSTRG.22870|R3HDM1",591.776815766099,-1.63390259196869,0.514222858897209,-3.17742115835286,0.00148591084387721,0.0104920496998499,"MSTRG.22870","R3HDM1"
"3896",6265,"MSTRG.31247|LNCBRM",76.1074722526949,-1.25646033427715,0.395489027300886,-3.17697899952416,0.00148817811669897,0.010503025565117,"MSTRG.31247","LNCBRM"
"3897",6267,"MSTRG.9984|GLT1D1",371.350500239617,-1.19803641246368,0.377273321735102,-3.17551319810752,0.00149571717465599,0.0105528636159847,"MSTRG.9984","GLT1D1"
"3912",6305,"MSTRG.40349|SOHLH1",12.1706817448528,-2.27665053961393,0.719153372616122,-3.16573713800712,0.00154690514486918,0.0108482153281782,"MSTRG.40349","SOHLH1"
"3924",6327,"MSTRG.8722|KCNH3",533.242362962021,-1.79981816874717,0.569623251811736,-3.15966415174011,0.00157951095612508,0.0110373415609635,"MSTRG.8722","KCNH3"
"3925",6328,"MSTRG.9160|PTPRR",449.297071620482,-1.61461284463206,0.511013053328721,-3.15963131296653,0.00157968897453458,0.0110373415609635,"MSTRG.9160","PTPRR"
"3928",6331,"ENSG00000289453",7.3125357127591,-1.24287897332289,0.393409654502425,-3.15924878583585,0.0015817640085985,0.0110471058157799,"ENSG00000289453","ENSG00000289453"
"3929",6332,"MSTRG.10164|FGF9",29.0019205888509,-2.59635856280423,0.821860912379426,-3.15912160281152,0.00158245447379744,0.0110501820933324,"MSTRG.10164","FGF9"
"3943",6356,"MSTRG.22874|LCT",5.9990335100144,-2.71276508296705,0.859573931967725,-3.15594154508272,0.00159980918894816,0.0111286238088873,"MSTRG.22874","LCT"
"3947",6367,"MSTRG.2922|GPR52",14.2231471513159,-1.29872392304248,0.411732356397555,-3.15429162382487,0.00160888227246887,0.011171706879111,"MSTRG.2922","GPR52"
"3953",6378,"MSTRG.8333|PIK3C2G",7.67389500591081,-2.33388478336249,0.740160089183118,-3.15321619940127,0.00161482161169773,0.0111948470640312,"MSTRG.8333","PIK3C2G"
"3960",6388,"MSTRG.24289|MACROD2",246.110363929263,-1.04271696555523,0.330955599243978,-3.15062494164527,0.00162921556433297,0.0112754196655999,"MSTRG.24289","MACROD2"
"3966",6396,"MSTRG.39078|AQP3",91.2188222451893,-1.09981575644305,0.349212404957546,-3.14941777791872,0.00163596136889307,0.0113094367465909,"MSTRG.39078","AQP3"
"3968",6401,"MSTRG.18179|AKAIN1",40.7554592259225,-1.53411697762772,0.487277052876631,-3.14834644597174,0.00164196964433843,0.0113415982187861,"MSTRG.18179","AKAIN1"
"3969",6405,"MSTRG.25955|RASL10A",313.785681025391,-1.11868294057132,0.355395123643431,-3.14771606628372,0.00164551444071012,0.0113595235527517,"MSTRG.25955","RASL10A"
"3970",6407,"MSTRG.27529|ROBO2",398.687001773345,-1.88168733011885,0.597877792137776,-3.14727751199903,0.00164798470291392,0.0113730241745825,"MSTRG.27529","ROBO2"
"3975",6416,"MSTRG.32181|PCDHA5",95.2296740524871,-1.92503352900129,0.612055303042927,-3.1451954087003,0.00165975927367264,0.0114382100740377,"MSTRG.32181","PCDHA5"
"3978",6420,"ENSG00000286766",4.06865903018284,-1.66889451158142,0.530844444383281,-3.14384850258778,0.00166741738681421,0.0114835862534307,"ENSG00000286766","ENSG00000286766"
"3979",6421,"MSTRG.41039|CACNA1F",37.539500168263,-1.08373305217582,0.344719753108935,-3.14380897062591,0.0016676426442417,0.0114835862534307,"MSTRG.41039","CACNA1F"
"3981",6423,"MSTRG.16166|ALOXE3",38.2160825266871,-1.02545024261522,0.326208803058352,-3.14353945387484,0.00166917912632591,0.0114905864728014,"MSTRG.16166","ALOXE3"
"3982",6424,"MSTRG.23455|SATB2-AS1",163.148290596029,-1.13299774034832,0.36044565826164,-3.14332469924191,0.00167040434849327,0.0114972303039706,"MSTRG.23455","SATB2-AS1"
"3989",6441,"MSTRG.10228|GPR12",133.890222500352,-1.4427222066033,0.459424203670647,-3.14028341362172,0.00168784460816872,0.0115865984423472,"MSTRG.10228","GPR12"
"3990",6443,"ENSG00000289236",1.82242935238601,-1.96192212243607,0.624817286783332,-3.13999334515276,0.00168951672627943,0.0115944757545418,"ENSG00000289236","ENSG00000289236"
"3993",6446,"MSTRG.9024|TAFA2",382.324380069343,-2.02061477616948,0.643578916731464,-3.13965346539248,0.00169147792345508,0.0116025305978525,"MSTRG.9024","TAFA2"
"4005",6463,"MSTRG.3929|OR2T32P",1.63842538930652,-1.96544995556835,0.626533357318262,-3.13702364385038,0.00170672363150078,0.0116763036619095,"MSTRG.3929","OR2T32P"
"4013",6476,"ENSG00000271013|LRRC37A9P",1.28282168180364,-2.63864402542685,0.841999717739952,-3.13378255340672,0.00172568685173393,0.0117823308959443,"ENSG00000271013","LRRC37A9P"
"4014",6478,"MSTRG.12098|LINC00642",17.0691995479842,-1.31388435950298,0.419401312560827,-3.13276167754583,0.00173169987812113,0.0118166687185918,"MSTRG.12098","LINC00642"
"4019",6487,"MSTRG.19424|PLPPR2",844.647358469355,-1.80931094788336,0.577799762876181,-3.13138056491567,0.00173986538905334,0.011858986881563,"MSTRG.19424","PLPPR2"
"4020",6488,"MSTRG.25995|RNF215",99.6769903407154,-1.50254485642292,0.479872466072477,-3.13113371292277,0.0017413285687949,0.0118671137156886,"MSTRG.25995","RNF215"
"4021",6489,"MSTRG.13855|VPS33B",113.023702311394,-1.67496508759349,0.534946522267189,-3.13108884322627,0.00174159464896774,0.0118671137156886,"MSTRG.13855","VPS33B"
"4023",6492,"MSTRG.14169|SYNGR3",1416.45739824405,-1.23639316770853,0.394932416833518,-3.1306449281162,0.00174422910927059,0.0118795708918303,"MSTRG.14169","SYNGR3"
"4027",6496,"MSTRG.13738|AGBL1",126.054512394537,-1.31643660480638,0.420613707556239,-3.12979957894112,0.00174925605705703,0.011905098395122,"MSTRG.13738","AGBL1"
"4041",6519,"MSTRG.25819|LINC02557",1.65594321100795,-3.20981930697528,1.02711801756035,-3.12507350868925,0.00177760632479379,0.012056736960033,"MSTRG.25819","LINC02557"
"4044",6522,"MSTRG.21206|RRM2",13.2125511381139,-2.17882454413943,0.697353078391407,-3.12442091625285,0.00178155404806655,0.0120779527657419,"MSTRG.21206","RRM2"
"4046",6524,"MSTRG.1727|BTBD8",736.110273942939,-1.24021507883105,0.396959012656648,-3.12429001304419,0.00178234688976874,0.0120796223890766,"MSTRG.1727","BTBD8"
"4047",6525,"ENSG00000272745",2.23001164607626,-1.95763607131202,0.626629415923379,-3.12407305109881,0.00178366167787023,0.0120866799762716,"ENSG00000272745","ENSG00000272745"
"4057",6543,"MSTRG.12575|GOLGA6L25P",3.41625832880361,-2.15167375848504,0.689882672372778,-3.11889810347691,0.00181528727397195,0.012263811945511,"MSTRG.12575","GOLGA6L25P"
"4058",6544,"ENSG00000260253",1.06722113641276,-2.89294070745108,0.92755486074446,-3.11888905970391,0.00181534299133343,0.012263811945511,"ENSG00000260253","ENSG00000260253"
"4059",6546,"MSTRG.31406|MAP1B",12463.8697334519,-1.08004008993728,0.346322959823875,-3.11859222526437,0.00181717261742161,0.0122742457266611,"MSTRG.31406","MAP1B"
"4062",6549,"MSTRG.2544|FAM189B",221.254789323182,-1.11988082010639,0.359165383090892,-3.11800878600538,0.00182077375611075,0.0122929344077604,"MSTRG.2544","FAM189B"
"4065",6552,"MSTRG.22276|ANKRD36BP2",115.852831882595,-1.01364602340548,0.32521758751836,-3.11682412731832,0.00182810596235789,0.0123331696695885,"MSTRG.22276","ANKRD36BP2"
"4066",6553,"MSTRG.37402|RHOBTB2",1231.02904159371,-1.11322776475152,0.357169856143017,-3.11680211978964,0.00182824242986056,0.0123331696695885,"MSTRG.37402","RHOBTB2"
"4067",6556,"MSTRG.31623|MEF2C",1475.8839088358,-1.38886802255032,0.445621476681729,-3.11669902647506,0.00182888183060922,0.0123344880495253,"MSTRG.31623","MEF2C"
"4070",6565,"MSTRG.1252|RAB3B",1353.37579946506,-1.02798156157911,0.330121123929373,-3.11395268907131,0.00184599087495566,0.0124328033909477,"MSTRG.1252","RAB3B"
"4088",6606,"ENSG00000224155",3.70526192311035,-1.08337505371095,0.348867847985417,-3.10540240370973,0.00190020317241894,0.0127184707188465,"ENSG00000224155","ENSG00000224155"
"4092",6614,"ENSG00000286540",2.90302711761993,-1.48169680526035,0.477310331530361,-3.10426300748552,0.00190753679658595,0.0127521085122039,"ENSG00000286540","ENSG00000286540"
"4094",6617,"MSTRG.20427|KLC3",1.61975391536522,-2.50584314742617,0.807389792328085,-3.10363491245121,0.00191159058031795,0.0127734129752402,"MSTRG.20427","KLC3"
"4103",6628,"MSTRG.31725|RGMB",125.208062433868,-1.1711567004941,0.377563343303508,-3.10188136975112,0.00192295002049869,0.0128279862369579,"MSTRG.31725","RGMB"
"4114",6647,"MSTRG.18261|GNAL",1275.41508980902,-1.00736384688011,0.325031797840341,-3.09927783550253,0.00193993007297483,0.012904257198741,"MSTRG.18261","GNAL"
"4119",6652,"MSTRG.23308|PDE1A",695.703654214176,-1.52571458717912,0.492344651623819,-3.09887511146329,0.0019425688690275,0.0129120946088351,"MSTRG.23308","PDE1A"
"4126",6664,"MSTRG.10419|LINC00390",64.0119333964932,-1.23927617689844,0.400254145327733,-3.09622321558644,0.00196002752978519,0.0130038871789552,"MSTRG.10419","LINC00390"
"4127",6667,"MSTRG.12426|TMEM121",5.17954316657681,-2.5044176354501,0.808935387271302,-3.0959427351769,0.00196188246108755,0.0130094849583926,"MSTRG.12426","TMEM121"
"4131",6673,"MSTRG.26543|CNTN6",6.09362908327294,-1.95474281163293,0.631528188044027,-3.0952582143438,0.00196641624433549,0.0130314139178587,"MSTRG.26543","CNTN6"
"4133",6679,"MSTRG.12532|LINC02248",12.9928339262795,-1.95017216995975,0.630212385865378,-3.09446817247468,0.00197166087970831,0.0130544269330237,"MSTRG.12532","LINC02248"
"4135",6683,"MSTRG.5632|INPP5A",465.31925169896,-1.3961404655258,0.451270195736246,-3.09380162642471,0.00197609568027869,0.013075955278395,"MSTRG.5632","INPP5A"
"4143",6693,"MSTRG.27702|CD200",1419.69050716488,-1.02331087879052,0.33100463276296,-3.09153038206368,0.00199127603467968,0.0131567090111975,"MSTRG.27702","CD200"
"4149",6700,"MSTRG.19383|ICAM5",287.476548059121,-1.78476824683199,0.577558855955453,-3.09019284948797,0.00200026572458989,0.0132022914078427,"MSTRG.19383","ICAM5"
"4150",6701,"MSTRG.5238|PKD2L1",23.7131690768156,-1.7646707665783,0.571106756031789,-3.08991400984245,0.00200214451927313,0.013211478462963,"MSTRG.5238","PKD2L1"
"4153",6704,"MSTRG.39775|GABBR2",3181.58287580404,-2.43938598963322,0.789744606151208,-3.08882893359852,0.00200947108260139,0.0132539286869927,"MSTRG.39775","GABBR2"
"4177",6744,"MSTRG.2748|SH2D1B",21.5288307090991,-1.12890673790207,0.366746453787632,-3.07816674501718,0.0020827833877737,0.0136572009058557,"MSTRG.2748","SH2D1B"
"4184",6756,"MSTRG.23754|KRT8P30",3.79384708052804,-1.49298031772988,0.485335758735868,-3.07618033671902,0.00209670990798328,0.0137240887535431,"MSTRG.23754","KRT8P30"
"4188",6761,"MSTRG.16924|TOP2A",16.5302147638513,-2.38964361215171,0.777083205897363,-3.07514509902732,0.00210400166679996,0.0137616279484895,"MSTRG.16924","TOP2A"
"4195",6768,"MSTRG.22573|LINC01106",54.5009496574639,-1.66574881133047,0.542008432068364,-3.07328947812451,0.00211713007606993,0.0138331683107824,"MSTRG.22573","LINC01106"
"4222",6813,"MSTRG.21978|PPP3R1",2563.88170697178,-1.05005455554928,0.342779751531788,-3.06335059424274,0.00218873467953163,0.014204426128383,"MSTRG.21978","PPP3R1"
"4223",6814,"MSTRG.39890|EPB41L4B",264.018747155267,-2.23305507965945,0.728960860475326,-3.06334016095647,0.00218881099859644,0.014204426128383,"MSTRG.39890","EPB41L4B"
"4229",6825,"MSTRG.24293|FLRT3",184.944290319626,-1.03951471515315,0.339450599545574,-3.06234461375162,0.00219610461710684,0.0142292899861267,"MSTRG.24293","FLRT3"
"4231",6828,"ENSG00000260777",6.95831301599759,-1.1516875935726,0.376171043618276,-3.06160618450283,0.00220152890951187,0.0142581656935156,"ENSG00000260777","ENSG00000260777"
"4239",6843,"MSTRG.19098|DIRAS1",589.490381915045,-2.46030993223738,0.804421933994364,-3.05848190889163,0.00222461510858023,0.0143760872850092,"MSTRG.19098","DIRAS1"
"4242",6847,"MSTRG.6220|FSHB",14.4048836917484,-2.02018319363751,0.660652248548332,-3.05786167847988,0.00222922448445263,0.0143966662577734,"MSTRG.6220","FSHB"
"4246",6853,"MSTRG.5756|TOLLIP",2593.52179336668,-1.26959676851369,0.415307949540827,-3.05700088312151,0.00223563617315173,0.0144262175365917,"MSTRG.5756","TOLLIP"
"4248",6856,"MSTRG.32874|FAM217A",3.11762838403702,-2.8569928237427,0.934674896833986,-3.05667011430408,0.00223810441660935,0.0144358224752614,"MSTRG.32874","FAM217A"
"4253",6863,"MSTRG.32763|MAPK9",1792.66108179526,-1.13137593064926,0.370394649007467,-3.05451478222205,0.00225424905078242,0.0145251190295459,"MSTRG.32763","MAPK9"
"4269",6888,"MSTRG.17564|CYB561",649.705077161548,-1.20927440660264,0.396437788568019,-3.05035100455657,0.00228574060548272,0.0146723957462405,"MSTRG.17564","CYB561"
"4271",6894,"MSTRG.8702|RHEBL1",21.6799672919809,-1.79421923316146,0.588284369722312,-3.0499182461849,0.00228903666488641,0.0146829195561325,"MSTRG.8702","RHEBL1"
"4275",6900,"ENSG00000283384",3.95085778798198,-2.91329081008772,0.956007376741309,-3.04735181021103,0.00230867329275105,0.0147959949088273,"ENSG00000283384","ENSG00000283384"
"4297",6937,"MSTRG.15121|CES5A",10.6828183149149,-1.26660513807417,0.416687360618359,-3.0397013631384,0.00236812837591075,0.0150960499671195,"MSTRG.15121","CES5A"
"4304",6947,"ENSG00000289384",3.83992110632243,-2.39329782172585,0.78805745135907,-3.03695855879341,0.00238978308436274,0.0152121532106857,"ENSG00000289384","ENSG00000289384"
"4311",6960,"MSTRG.32018|FSTL4",25.2080960232561,-6.27084471893716,2.06620218261918,-3.0349618114274,0.00240566145281569,0.015284612266402,"MSTRG.32018","FSTL4"
"4325",6983,"ENSG00000234200",2.55777841905391,-1.46183145477751,0.482371650814477,-3.03050863853469,0.00244142202958356,0.0154607072423571,"ENSG00000234200","ENSG00000234200"
"4328",6993,"MSTRG.13535|LINGO1",1337.32620056293,-2.38404061819433,0.787303063276495,-3.02811043090921,0.00246088141302483,0.0155616423774712,"MSTRG.13535","LINGO1"
"4331",6999,"MSTRG.37304|MICU3",417.727138331601,-1.75034069312022,0.578375127067276,-3.02630699559219,0.00247560811182567,0.0156413421610804,"MSTRG.37304","MICU3"
"4332",7000,"ENSG00000261202|TNRC6B-DT",3.04930768037933,-1.44894732504746,0.478792528898943,-3.02625299600965,0.00247605030858355,0.0156419002058039,"ENSG00000261202","TNRC6B-DT"
"4337",7009,"MSTRG.25274|SYNJ1",1452.69175539145,-1.65331921274047,0.546841998630437,-3.02339472257288,0.00249955981246119,0.0157701317200128,"MSTRG.25274","SYNJ1"
"4361",7048,"MSTRG.12877|CKMT1B",364.611323862968,-1.08345784800533,0.359199725138688,-3.01631034819696,0.00255871225032336,0.016055214207655,"MSTRG.12877","CKMT1B"
"4369",7061,"MSTRG.31936|CTXN3",147.429696559387,-1.44787245563396,0.480372082308404,-3.01406453238556,0.00257772969734814,0.0161435177539529,"MSTRG.31936","CTXN3"
"4373",7068,"MSTRG.44|TUBB8P11",1.56969840087877,-2.28658362755403,0.75923912925312,-3.01167779616864,0.00259808204665594,0.0162571379708785,"MSTRG.44","TUBB8P11"
"4374",7070,"MSTRG.36195|ACTL6B",243.308623157361,-1.21746565912193,0.404263953457778,-3.0115612552359,0.00259907957484926,0.01625877658753,"MSTRG.36195","ACTL6B"
"4382",7082,"ENSG00000254781|GVINP2",2.62894895563302,-2.30036322060268,0.764503657540587,-3.00896300222155,0.00262141036507602,0.0163706669902642,"ENSG00000254781","GVINP2"
"4385",7091,"MSTRG.5358|ITPRIP-AS1",4.07960391834923,-2.07214204545122,0.689188326488964,-3.00664124131011,0.00264151307932468,0.0164752590845646,"MSTRG.5358","ITPRIP-AS1"
"4402",7122,"MSTRG.40292|GFI1B",3.69428388549007,-1.31432646994526,0.438084496131016,-3.0001665924105,0.00269831980757743,0.0167562703195473,"MSTRG.40292","GFI1B"
"4408",7137,"MSTRG.41938|AFF2",396.942686569422,-1.01460835156235,0.338622146486125,-2.99628468513037,0.00273291162115004,0.0169350563247663,"MSTRG.41938","AFF2"
"4415",7148,"MSTRG.26605|LHFPL4",11.0773152481256,-2.77990028344884,0.928720409570131,-2.99325852517395,0.002760158336005,0.0170779001635069,"MSTRG.26605","LHFPL4"
"4421",7159,"MSTRG.38588|COL22A1",61.7742139799612,-1.07880874336654,0.360572418533655,-2.99193362529986,0.00277216528737987,0.0171258211087023,"MSTRG.38588","COL22A1"
"4438",7201,"MSTRG.20517|SLC8A2",1323.17522321985,-1.38571653841846,0.464468517312788,-2.98344556577399,0.00285022730240092,0.0175053143282931,"MSTRG.20517","SLC8A2"
"4444",7209,"MSTRG.39248|RBPJP5",4.02291510594665,-1.36508232116245,0.457757169088337,-2.98211019585149,0.00286268938844884,0.0175623312072471,"MSTRG.39248","RBPJP5"
"4465",7246,"MSTRG.27691|LINC00488",25.4016341095976,-1.27905917634584,0.43020392103999,-2.97314625411548,0.00294763960484689,0.0179905086733068,"MSTRG.27691","LINC00488"
"4473",7257,"ENSG00000279565",4.98754630191178,-1.64684862565461,0.554109461514711,-2.97206371671184,0.00295805288409705,0.0180272788615549,"ENSG00000279565","ENSG00000279565"
"4479",7268,"MSTRG.22608|FBLN7",13.8329723444854,-1.18688989807815,0.399670427878015,-2.9696715475792,0.00298118308332716,0.0181407288889355,"MSTRG.22608","FBLN7"
"4505",7301,"MSTRG.27103|KLHL18",51.1181217951289,-1.51450968141666,0.510864883813483,-2.96459930874718,0.00303077402908111,0.018358036654514,"MSTRG.27103","KLHL18"
"4507",7303,"MSTRG.3049|LAMC2",28.8904649723322,-1.06688288873879,0.359897443193617,-2.96440808045649,0.00303265828976742,0.0183629879939843,"MSTRG.3049","LAMC2"
